order_id,customer_id,order_date,status,channel
5680,140,2025-11-07,returned,store
3213,85,2025-01-08,completed,web
1396,182,2024-10-03,completed,mobile
2295,474,2024-04-28,cancelled,mobile
3379,156,2025-05-02,completed,mobile
1917,24,2026-05-04,cancelled,web
1595,387,2025-06-20,completed,partner
5468,15,2025-01-31,cancelled,store
2379,377,2024-03-27,cancelled,mobile
1230,68,2025-10-31,completed,web
4612,3,2025-11-11,returned,mobile
5709,475,2025-02-21,completed,mobile
2875,90,2024-10-28,shipped,store
1004,224,2024-03-05,cancelled,mobile
2742,138,2025-07-18,completed,store
2000,16,2026-05-30,cancelled,web
3384,206,2025-05-17,completed,store
1320,191,2026-02-18,cancelled,web
1982,71,2025-04-30,completed,web
5884,362,2024-06-11,completed,mobile
4837,114,2026-04-03,completed,web
5851,43,2025-07-05,completed,web
2884,159,2024-07-16,completed,web
3590,114,2025-04-04,completed,web
1779,380,2024-10-23,shipped,mobile
3766,367,2024-09-23,returned,web
2573,1,2024-06-11,cancelled,store
2674,335,2026-05-09,completed,web
4477,413,2025-08-02,completed,store
4160,238,2024-10-05,completed,mobile
2856,126,2024-10-07,completed,web
2834,420,2025-11-07,completed,web
3961,324,2025-02-17,returned,web
2211,274,2026-01-11,completed,web
5282,461,2024-07-13,returned,mobile
4995,177,2025-11-11,shipped,web
3948,57,2026-02-06,completed,store
3633,197,2024-04-30,completed,web
4849,412,2024-05-17,completed,web
4771,51,2025-08-10,cancelled,web
5256,68,2026-05-05,cancelled,store
5240,441,2025-09-27,shipped,store
2403,460,2026-02-01,completed,web
3737,357,2024-07-23,returned,mobile
3921,128,2024-06-30,cancelled,store
1722,153,2024-02-24,completed,web
3610,445,2024-09-11,completed,web
4789,113,2024-03-19,completed,web
2450,201,2025-01-29,completed,mobile
5782,9,2024-10-19,completed,store
5276,229,2024-09-01,cancelled,mobile
5086,3,2024-06-23,returned,store
3542,257,2025-09-06,completed,mobile
2072,500,2025-08-04,completed,mobile
2137,313,2024-07-19,completed,web
1498,90,2026-03-03,returned,web
1791,357,2025-09-04,completed,web
1235,477,,completed,partner
5153,329,2025-12-18,completed,mobile
5690,262,2024-08-16,completed,store
3831,121,2025-07-16,completed,store
1079,446,2025-03-12,completed,mobile
3840,450,2024-05-31,completed,web
5480,186,2024-03-19,completed,web
5123,35,2025-03-14,completed,mobile
2826,197,,cancelled,store
2142,360,2026-03-24,completed,web
5464,185,2024-04-10,cancelled,partner
5313,297,2025-04-19,completed,mobile
2839,376,2025-05-12,shipped,web
1995,75,2025-10-30,shipped,mobile
4887,381,2025-08-11,returned,store
4323,38,2026-03-23,cancelled,mobile
3824,234,2025-08-30,completed,store
4912,482,2024-06-01,completed,web
4024,476,2025-04-02,returned,mobile
5632,269,2024-04-04,completed,web
3637,443,2025-04-29,returned,web
5852,274,,cancelled,store
5757,360,2025-08-04,completed,web
4842,456,2024-07-07,completed,web
5717,361,2025-09-10,completed,web
2745,314,2026-05-11,cancelled,web
1091,73,2024-06-29,completed,store
1224,216,2025-11-23,returned,mobile
2945,109,2024-02-25,completed,web
2215,233,2025-04-14,completed,web
5522,153,2026-04-13,completed,web
2527,471,2025-12-14,completed,mobile
3641,7,2025-03-08,returned,web
2035,140,2026-03-08,completed,mobile
1050,75,2024-02-23,completed,web
1866,452,2025-01-21,cancelled,mobile
2419,49,2024-03-17,completed,mobile
1442,335,2026-01-22,shipped,web
5180,43,2025-12-11,returned,store
1389,102,2025-02-07,returned,partner
5983,,2025-11-29,completed,mobile
1159,254,2024-08-18,returned,web
4775,136,2024-08-05,shipped,mobile
5119,252,2024-10-21,completed,partner
3028,293,2024-03-16,completed,store
3433,279,2026-03-30,completed,web
3279,185,2025-12-11,completed,web
2368,8,2024-09-07,shipped,store
1735,324,2026-02-17,completed,web
2026,210,2024-11-15,cancelled,web
1790,96,2026-01-15,completed,store
5705,249,2025-06-21,completed,web
2152,477,2024-08-28,completed,web
3479,287,2025-06-13,cancelled,web
5405,266,2025-01-30,cancelled,mobile
3863,381,2026-03-10,returned,web
1316,327,2025-06-06,completed,mobile
5484,409,2025-06-30,returned,web
1086,420,2025-09-03,completed,web
4427,386,2024-01-09,cancelled,web
1150,341,2026-04-20,completed,mobile
1893,492,2025-05-23,completed,web
5253,67,2024-07-20,returned,web
4973,496,2026-05-18,completed,store
3988,284,2025-12-10,completed,web
4992,495,2024-03-07,completed,web
4947,39,2024-12-29,returned,store
1648,410,2024-03-31,completed,mobile
5808,55,2025-06-05,completed,web
5294,35,2024-10-30,cancelled,store
2467,,2024-03-30,completed,mobile
1747,423,2024-05-21,shipped,mobile
5359,127,2024-10-18,completed,web
4410,370,2025-10-13,completed,mobile
5697,292,2024-10-07,completed,mobile
5406,25,2026-04-07,cancelled,web
5400,,2025-01-28,completed,web
3629,374,2025-11-11,completed,store
3936,2,2026-03-28,completed,store
3912,242,2025-06-06,completed,web
1247,31,2025-02-11,completed,web
5006,309,2024-02-23,completed,store
2606,173,2026-03-14,completed,web
5076,257,2024-12-05,completed,web
1504,30,2025-09-30,completed,mobile
1839,265,2024-05-26,completed,mobile
4418,305,2025-01-09,returned,mobile
2737,10,2024-03-19,completed,web
2331,248,2024-04-30,completed,store
2294,121,2024-04-01,completed,store
2055,7,2024-11-12,cancelled,store
4533,46,2024-08-11,cancelled,store
4602,354,2024-12-23,completed,store
5273,255,2026-02-18,completed,store
2910,332,2025-03-05,completed,web
3835,317,2024-12-20,completed,web
5919,377,2026-03-16,completed,mobile
5297,68,2024-03-16,returned,mobile
1734,275,2024-10-14,completed,web
4968,388,2024-09-08,cancelled,mobile
2550,205,2024-10-17,completed,store
5805,341,2024-07-13,completed,mobile
5289,153,2025-07-20,completed,mobile
3396,153,2024-07-21,shipped,store
4960,465,2024-01-08,completed,web
1964,269,2025-04-24,completed,web
2461,383,2024-10-12,completed,web
4693,271,2025-01-01,completed,web
3281,330,2026-02-24,completed,partner
5904,57,2024-10-08,completed,mobile
4975,330,2024-03-08,completed,web
3340,348,2024-09-05,completed,web
3879,256,2026-04-03,completed,mobile
3099,221,2024-06-04,returned,web
5052,208,2025-01-01,completed,web
4397,340,2025-08-04,completed,web
2522,451,2024-09-15,returned,web
2466,232,2025-06-23,cancelled,partner
5554,188,2025-10-24,returned,web
4209,220,2024-09-05,returned,web
1708,490,2026-04-10,shipped,store
2501,39,2025-03-17,completed,store
2685,382,2025-11-04,returned,web
3086,460,2024-09-23,cancelled,mobile
4907,423,2026-01-18,shipped,web
3067,410,2024-08-03,cancelled,store
4373,374,2024-08-30,cancelled,mobile
2059,168,2025-12-23,cancelled,mobile
3108,72,2024-11-18,completed,store
3753,221,2024-04-09,returned,mobile
4354,395,2025-07-23,completed,mobile
3395,164,2025-03-30,shipped,web
4245,232,2026-03-12,shipped,partner
2046,38,2025-08-26,completed,web
3774,262,2024-09-22,completed,web
1657,31,2026-05-28,completed,web
5823,450,2025-02-03,completed,web
4709,463,2024-08-18,completed,web
4729,336,2025-09-07,completed,mobile
4869,350,2025-06-15,completed,web
5647,280,2025-09-04,completed,web
1321,498,2025-11-15,completed,mobile
2272,490,2025-09-10,completed,web
4674,26,2024-09-18,cancelled,mobile
3967,171,2025-09-30,completed,store
1146,466,2026-05-13,cancelled,store
5003,257,2026-05-04,shipped,web
4726,246,2024-07-27,completed,web
4800,351,2025-09-20,cancelled,mobile
1613,174,2025-04-26,completed,web
4628,390,2025-02-15,completed,mobile
4385,278,2024-08-12,completed,web
3261,74,2024-08-07,completed,mobile
5927,490,2025-07-02,completed,mobile
4426,273,2024-06-30,completed,web
5028,200,2026-02-16,completed,web
3338,301,2025-04-05,returned,web
2887,302,2024-04-15,shipped,web
3997,416,2024-10-26,returned,mobile
4805,433,2024-10-04,shipped,store
4089,212,2025-03-15,returned,web
5640,436,2024-12-09,completed,web
2647,125,2025-03-17,completed,web
5206,337,2024-06-08,completed,mobile
5250,320,2026-03-25,completed,mobile
5899,472,2024-10-03,returned,store
5957,30,2025-02-05,completed,web
2924,268,2025-01-23,shipped,web
1731,487,2025-03-22,completed,web
4237,66,2024-05-04,completed,web
4247,,2025-11-23,completed,web
3057,96,,returned,partner
3885,409,2024-09-30,completed,mobile
1059,131,2024-03-02,completed,store
3345,338,,completed,store
4283,,2024-12-01,shipped,web
1669,80,2025-09-17,returned,web
1271,175,2025-11-08,completed,mobile
3545,62,2024-07-29,returned,mobile
3125,340,2026-01-29,returned,web
2981,291,2026-02-03,completed,store
1099,109,2024-03-15,completed,store
5617,492,2025-07-11,completed,web
1149,233,2026-04-23,completed,store
1664,214,2024-02-23,completed,mobile
5243,365,2025-09-27,completed,web
2841,220,2026-03-09,returned,web
2811,17,2024-08-25,returned,web
3011,281,2025-09-16,completed,web
3291,93,2024-05-02,completed,partner
1323,212,2025-06-17,returned,web
5275,190,2025-02-07,shipped,web
4484,178,2025-07-26,completed,partner
3164,489,2024-05-23,completed,mobile
4071,,2025-12-01,returned,store
1767,448,2025-11-02,returned,web
2964,77,2025-03-08,shipped,web
2168,219,2025-03-15,shipped,store
2298,155,2026-03-26,completed,mobile
3779,292,2026-02-22,completed,partner
1520,290,2025-05-28,completed,web
3184,316,2024-04-10,cancelled,web
3359,107,2025-01-05,returned,store
4462,408,2025-09-22,completed,mobile
3266,442,2026-05-07,completed,web
1367,153,2026-03-09,completed,mobile
4486,77,2025-11-07,completed,mobile
3064,30,2024-12-16,returned,store
4364,393,2024-04-03,completed,web
1867,192,2024-04-12,returned,store
1472,184,2025-08-06,returned,web
3339,41,2025-06-05,completed,web
3858,223,2025-01-14,completed,store
1427,341,2024-07-12,completed,mobile
4746,404,2024-10-28,completed,web
4831,174,2025-05-02,returned,web
5607,283,2025-09-27,completed,mobile
2882,433,2024-12-04,completed,web
1698,416,2025-08-30,completed,mobile
2853,285,2025-03-01,completed,web
3958,458,2024-04-15,completed,mobile
2949,482,2026-03-05,completed,web
2939,263,2025-02-12,cancelled,web
3381,74,2024-08-22,shipped,store
5446,335,2026-01-12,completed,web
4334,294,2024-02-02,completed,mobile
2047,299,2024-08-08,completed,store
2692,498,2024-12-29,completed,mobile
5159,293,2025-09-24,cancelled,partner
5095,29,2025-07-22,completed,web
1509,233,2024-07-27,cancelled,mobile
1406,230,2025-04-02,completed,mobile
3866,110,2025-08-16,completed,store
1685,301,2025-03-28,shipped,web
3763,412,2025-06-27,returned,mobile
3706,19,2024-10-06,cancelled,store
2143,452,2025-09-05,completed,store
5455,415,2024-03-07,completed,mobile
4025,11,2025-03-26,completed,web
5893,17,2024-03-15,shipped,web
4705,120,2024-08-08,returned,store
4866,29,2024-03-08,completed,web
2621,254,2024-04-14,completed,mobile
4993,16,2025-05-27,completed,web
4596,284,2024-09-23,returned,store
2209,61,2025-03-07,completed,web
5549,180,2024-12-04,shipped,mobile
4665,298,2025-12-13,completed,mobile
5625,275,2024-08-02,completed,web
1435,,2026-01-02,completed,store
4391,426,2024-04-08,returned,mobile
1655,157,2026-04-08,shipped,store
3624,229,2025-09-21,completed,web
1040,182,2024-09-22,completed,mobile
2204,495,2024-07-01,completed,store
1820,464,2025-05-10,shipped,mobile
5547,143,2026-03-28,cancelled,web
2401,500,2024-04-22,completed,mobile
1474,199,2025-11-12,completed,web
5179,409,2024-10-11,returned,web
4871,56,2025-06-17,cancelled,partner
4551,160,2024-11-13,completed,web
1461,446,2025-05-24,shipped,mobile
2170,323,2026-01-25,completed,mobile
4822,331,2024-09-18,cancelled,mobile
2941,256,2024-08-27,shipped,mobile
5005,294,2024-08-11,cancelled,mobile
5598,31,2025-08-10,completed,web
1908,48,2025-03-08,completed,web
5031,305,2025-04-14,completed,web
2505,144,2024-10-29,completed,web
3599,9,2024-08-03,completed,web
3803,206,2025-10-25,completed,mobile
2445,7,2024-03-28,completed,web
3738,282,2025-07-31,completed,web
4320,29,2025-10-11,completed,mobile
2227,91,2025-03-30,shipped,web
2010,380,2024-12-15,completed,mobile
3968,52,2026-05-02,completed,mobile
1821,396,2025-11-06,cancelled,store
1256,33,2024-02-27,completed,web
3999,403,2024-08-02,completed,mobile
4903,283,2026-01-10,shipped,web
3324,459,2025-05-18,returned,mobile
5776,124,2026-01-07,returned,mobile
4252,211,2025-10-24,completed,mobile
1108,420,2024-06-20,returned,web
5768,114,2024-07-27,completed,store
5814,362,2025-07-27,returned,web
4840,323,2024-09-07,completed,web
1666,380,2024-09-25,completed,mobile
5903,211,2024-03-06,returned,mobile
2511,27,2024-09-26,returned,web
4516,429,2024-11-18,returned,web
5082,171,2026-03-28,returned,web
4762,13,2026-04-20,completed,store
3265,107,2026-05-01,completed,web
5284,498,2025-06-01,shipped,store
1299,370,2024-05-25,completed,web
3408,114,2024-02-23,returned,store
1639,182,2025-05-13,returned,mobile
3828,166,2024-04-07,completed,mobile
4622,457,2025-03-03,cancelled,mobile
5220,384,2024-09-19,completed,store
3406,308,2025-07-15,completed,web
3427,223,2026-05-27,completed,web
3352,119,2024-11-25,shipped,web
2726,102,2024-03-13,completed,store
1616,121,2024-12-25,cancelled,mobile
4910,348,2025-09-28,completed,web
3154,343,2024-07-18,completed,store
2303,31,2026-05-18,shipped,mobile
4768,447,2026-05-06,returned,web
5803,216,2024-07-22,completed,mobile
4793,131,2024-08-07,completed,web
5288,178,2024-05-28,completed,mobile
2153,431,2024-06-09,completed,web
3117,95,2025-01-24,completed,mobile
4095,18,2025-02-28,completed,web
1416,361,2025-11-01,completed,web
2474,72,2024-06-10,completed,web
1088,261,2024-06-12,completed,web
5109,342,2024-01-22,cancelled,web
5759,294,2026-02-07,completed,mobile
5472,359,2026-03-12,shipped,web
1484,264,2024-02-08,completed,mobile
3859,406,2025-06-03,completed,mobile
4257,333,2024-10-28,cancelled,web
5969,30,2025-01-22,completed,web
5683,38,2025-01-16,returned,mobile
2520,464,2025-01-24,completed,mobile
1335,256,2026-01-06,shipped,store
2870,128,2025-07-22,shipped,store
2576,332,2026-01-15,returned,web
3363,179,2025-04-21,completed,web
1341,354,2025-03-05,completed,store
4715,101,2025-07-12,shipped,web
3736,323,2026-01-08,shipped,mobile
3317,269,2024-11-06,completed,mobile
3571,422,2025-12-31,completed,web
4660,320,2026-02-27,completed,store
1511,415,2025-11-10,cancelled,web
5130,13,2024-06-18,completed,web
5029,17,2024-07-17,completed,partner
4041,500,2024-07-22,cancelled,web
4174,164,2025-11-02,returned,mobile
3383,277,2024-04-07,completed,partner
2613,332,2024-12-27,cancelled,web
1986,170,2025-03-01,cancelled,store
2421,468,2025-08-08,completed,store
4045,340,2024-04-28,completed,web
1851,407,2024-01-19,shipped,web
3950,298,2024-02-23,returned,web
1855,166,2025-05-14,shipped,web
5719,54,2026-05-11,completed,mobile
4260,154,2025-10-12,cancelled,web
5244,290,2026-04-27,shipped,mobile
4908,459,2024-11-08,returned,web
2560,13,2025-10-05,shipped,store
3292,328,2024-01-21,returned,mobile
2709,90,2026-04-13,cancelled,web
5971,173,2024-07-17,completed,mobile
2306,135,2025-12-18,shipped,web
2104,76,2024-11-19,completed,mobile
4100,7,2025-10-08,returned,web
1324,457,2025-08-06,completed,mobile
1336,58,2025-04-04,returned,mobile
4195,494,2026-03-15,completed,web
5107,226,2024-06-30,completed,web
1919,247,2024-07-22,completed,store
1559,163,2024-09-16,completed,mobile
5711,190,2025-09-10,completed,mobile
3832,481,2025-01-21,completed,mobile
3056,365,2024-04-24,shipped,mobile
3122,308,2024-05-23,returned,mobile
1446,132,2024-04-25,completed,store
5374,76,2024-09-30,completed,store
2633,285,2024-01-04,completed,web
4380,99,2024-03-31,completed,web
5629,214,2024-07-27,completed,store
5754,242,2025-08-25,completed,web
3913,268,2024-08-30,completed,web
2069,21,2024-11-21,completed,mobile
3237,206,2024-01-13,completed,web
4428,9,2024-11-09,cancelled,web
1024,39,2025-12-08,completed,store
2800,203,2025-04-05,shipped,mobile
4133,67,2025-07-19,returned,web
4544,164,2025-02-05,completed,web
5679,225,2025-08-22,shipped,web
2171,374,2024-08-18,completed,mobile
4117,164,2025-05-31,shipped,mobile
5097,144,2025-10-12,completed,web
2775,218,2025-09-13,completed,web
3095,439,2026-01-22,completed,mobile
2007,30,2026-02-19,cancelled,mobile
1530,277,2025-02-27,completed,web
5444,435,2025-01-25,completed,web
5878,285,2024-12-30,returned,web
4889,264,2024-02-29,cancelled,web
1812,219,2026-03-25,cancelled,store
5389,450,2025-12-13,cancelled,web
5340,459,2024-09-05,shipped,store
5673,379,2026-02-16,completed,partner
1943,121,2026-05-16,shipped,web
2541,276,2025-07-09,completed,mobile
1233,437,2025-01-07,completed,web
5074,277,2025-06-29,completed,web
3273,204,2026-03-21,cancelled,web
5566,414,2024-06-11,completed,store
1496,366,2025-02-07,completed,web
3503,60,2024-08-18,completed,mobile
5056,222,2025-07-27,completed,store
3834,9,2024-01-04,returned,store
2391,168,2024-12-16,completed,store
1206,120,2024-01-03,completed,store
3480,276,2024-02-10,completed,store
1121,431,,cancelled,web
5122,492,2025-09-10,completed,web
2290,44,2025-12-09,completed,web
4138,410,2025-01-20,completed,mobile
3981,144,2024-12-04,cancelled,partner
5136,35,2024-08-28,completed,partner
2961,348,2025-04-21,completed,web
5704,484,2026-05-18,completed,web
1174,324,2026-05-10,returned,mobile
3849,328,2024-11-24,shipped,web
2220,293,2024-05-16,completed,web
1109,209,2024-12-09,completed,web
5381,180,2024-05-14,shipped,web
3695,233,2025-08-19,completed,web
2602,101,2024-05-04,completed,store
5185,423,2025-08-17,shipped,store
1453,285,2024-07-16,completed,store
5481,266,2025-10-29,returned,web
3653,171,2026-03-21,completed,mobile
1315,207,2026-03-01,returned,store
4538,38,2025-02-26,completed,web
3150,345,2025-07-10,completed,web
1750,451,2025-12-15,returned,mobile
4272,66,2024-10-14,completed,store
3648,233,2024-05-31,completed,store
5016,173,2024-05-30,completed,mobile
2422,152,2025-06-09,completed,mobile
4851,59,2025-11-14,completed,web
2596,83,2025-08-13,completed,web
2423,500,2026-05-22,completed,web
3536,310,2024-08-30,completed,web
2661,338,2024-10-24,completed,web
3372,118,2024-04-18,completed,web
4708,37,2024-11-30,completed,web
1523,109,2025-11-25,returned,store
5666,102,2025-11-14,completed,partner
2958,126,2025-03-21,completed,web
1935,311,2025-03-19,completed,web
2979,284,2024-04-13,completed,mobile
4905,34,2025-11-01,completed,mobile
5475,277,2024-08-11,completed,web
3711,145,2024-04-27,completed,store
3674,74,2025-09-27,shipped,web
2176,98,2024-12-02,cancelled,mobile
4386,224,2024-05-10,returned,web
1126,190,2025-01-13,completed,mobile
1208,52,2026-01-10,shipped,web
2716,180,2026-03-12,cancelled,web
3850,132,2024-09-17,completed,mobile
2201,249,2025-04-27,completed,web
1514,301,2025-11-06,completed,web
4914,3,2024-04-13,shipped,store
4530,59,2024-10-03,completed,web
3909,440,2024-12-19,completed,web
1928,297,2024-11-27,returned,mobile
3574,487,2025-06-21,completed,store
5973,361,2024-02-09,returned,store
3481,308,2026-05-07,completed,web
3392,134,2025-12-18,completed,web
2260,,2025-02-11,returned,web
2664,155,2024-11-26,cancelled,web
2383,296,2024-06-14,completed,mobile
4814,430,2024-06-23,completed,web
4953,19,2026-02-01,completed,mobile
3952,398,2025-04-12,cancelled,web
3393,114,2024-01-30,returned,store
4593,365,2025-05-19,completed,partner
3030,408,2024-09-21,cancelled,web
2895,239,2025-12-24,cancelled,mobile
4341,474,2026-04-24,cancelled,web
3793,195,2024-10-02,cancelled,web
3138,223,2024-04-17,completed,web
2253,303,2025-09-11,completed,store
4739,207,2024-08-02,completed,web
2217,453,2025-09-05,cancelled,web
3423,200,2026-05-13,completed,web
3622,155,2025-12-03,returned,mobile
4787,179,2024-01-05,completed,web
5536,445,2024-08-27,completed,web
2779,167,2024-12-18,completed,mobile
1966,322,2025-08-05,completed,mobile
4873,355,2026-05-26,completed,mobile
2925,367,2025-02-27,completed,web
5949,264,2024-03-21,cancelled,store
4177,88,2025-05-24,completed,web
1288,82,2025-03-19,completed,web
4059,63,,completed,store
5881,462,2024-08-09,completed,web
4118,121,2024-03-26,completed,web
5594,208,2024-01-24,cancelled,web
2579,64,2024-09-13,completed,web
4959,334,2024-02-11,completed,mobile
2688,356,2025-08-25,cancelled,mobile
3144,177,2025-05-10,completed,web
5810,196,2024-03-09,returned,web
3460,,2026-02-10,completed,store
1752,139,2025-11-21,completed,web
5862,105,,completed,mobile
4504,390,2024-07-31,returned,store
3304,41,2026-02-21,completed,mobile
4573,439,2026-03-29,cancelled,store
2370,29,2025-11-21,shipped,mobile
5328,146,2025-03-09,cancelled,web
3243,462,2026-03-23,completed,web
3893,328,2026-05-28,shipped,web
2157,30,2024-08-27,completed,store
3673,123,2025-02-01,completed,mobile
4425,118,2026-04-06,completed,mobile
1865,128,2025-03-07,completed,web
3679,357,2026-02-04,returned,web
1317,147,2026-05-18,returned,store
4112,249,2024-01-27,completed,mobile
5714,378,2026-03-09,completed,web
5224,244,2025-09-07,returned,web
3336,38,2025-03-10,completed,store
5324,371,2025-10-17,completed,partner
5433,230,2024-09-30,returned,mobile
5079,419,2025-04-17,returned,web
2395,380,2025-12-24,completed,store
2953,218,2024-10-16,returned,store
1810,314,2025-06-14,completed,mobile
2101,266,2026-05-24,completed,mobile
4779,172,2024-03-02,shipped,web
3789,454,2024-02-11,cancelled,mobile
5848,156,2025-01-31,completed,store
1930,275,2024-02-23,completed,web
1976,405,2025-11-04,shipped,store
3838,394,2024-01-28,returned,web
3930,483,2024-04-17,returned,web
4945,185,2025-10-29,cancelled,mobile
1489,222,2025-08-13,completed,web
5344,87,2025-12-24,returned,store
5398,226,2026-05-28,completed,web
3539,193,2025-05-12,completed,web
4161,186,2026-03-17,completed,web
1529,388,2024-07-07,completed,web
1114,328,2026-03-29,completed,web
3410,420,2024-11-26,completed,partner
4350,106,2025-11-08,cancelled,store
4785,74,2024-09-02,cancelled,mobile
5788,101,2024-03-02,cancelled,web
5834,496,2024-05-21,returned,mobile
5305,85,2024-02-15,completed,store
3862,458,2025-09-30,returned,mobile
5087,264,2025-01-01,returned,web
1029,110,2025-07-13,returned,web
2886,369,2025-07-28,cancelled,store
4753,430,2025-10-08,completed,web
5542,404,2025-03-21,completed,web
2402,342,,completed,web
5599,176,2025-02-11,completed,store
3833,209,2024-10-17,returned,web
2989,198,2024-11-28,completed,web
3998,110,2026-05-16,cancelled,store
4051,169,2026-02-03,shipped,web
1939,340,2025-07-23,returned,store
3860,269,2024-10-19,cancelled,web
2825,183,2024-07-10,shipped,mobile
5382,190,2024-04-13,completed,web
5508,487,2024-02-29,shipped,store
5826,58,2025-11-25,completed,web
1201,216,2025-06-16,completed,store
2746,20,2025-01-16,shipped,web
3425,438,2026-01-07,completed,mobile
3945,416,2025-10-04,returned,mobile
1886,254,2024-02-07,completed,web
1975,214,2024-01-14,completed,store
1581,453,2024-01-07,completed,store
4543,285,2025-04-17,completed,mobile
3080,138,2025-11-06,completed,store
2526,474,2025-03-05,cancelled,mobile
1055,,2026-03-26,completed,web
3370,256,2024-10-11,completed,web
1773,444,2024-08-31,completed,web
2198,68,2025-02-12,completed,mobile
2400,490,2025-03-12,cancelled,web
5278,248,2025-03-31,cancelled,mobile
4156,482,2024-03-05,cancelled,partner
1227,234,2024-12-04,completed,web
3221,355,2026-01-06,completed,mobile
3434,446,2026-03-22,completed,mobile
5894,124,2026-03-10,completed,web
4254,480,2024-04-12,completed,store
2130,363,,completed,mobile
2036,168,2025-02-25,completed,web
2833,281,2024-09-10,returned,mobile
2662,284,2025-11-25,returned,mobile
1701,498,2025-02-19,completed,web
4703,410,2025-09-03,completed,mobile
3946,401,2025-07-08,completed,store
1074,331,2024-08-15,completed,web
4570,392,2024-03-21,completed,web
5695,78,2025-06-28,completed,store
4417,291,2026-04-14,completed,store
5771,277,2024-06-08,returned,web
2663,424,2024-09-24,completed,store
2103,196,2026-01-08,completed,web
5015,470,2025-08-23,shipped,web
3847,392,2025-06-16,completed,mobile
5934,171,2025-12-03,completed,web
5499,217,2024-09-10,cancelled,mobile
5277,12,2025-12-01,completed,store
5286,91,2025-12-17,returned,web
2632,366,2024-07-27,completed,store
1274,262,2024-12-23,completed,web
2113,162,2026-04-01,completed,web
5081,49,2024-04-05,cancelled,mobile
5401,368,2024-11-22,shipped,mobile
5020,309,2024-05-03,cancelled,web
4524,280,2026-02-20,completed,store
4210,274,2025-05-16,completed,web
4554,227,2026-03-11,cancelled,web
1653,427,2026-02-06,completed,store
1603,462,2025-09-29,cancelled,mobile
1087,10,2026-04-08,cancelled,mobile
1615,127,2026-05-31,completed,mobile
1325,129,2026-05-05,completed,mobile
2387,67,2026-03-30,returned,store
2279,459,2026-04-06,shipped,web
2998,163,2024-01-24,shipped,web
4916,430,2025-03-04,shipped,mobile
1733,440,2024-10-03,completed,web
1170,182,2024-01-27,returned,mobile
5061,228,2024-10-03,completed,web
4571,173,2026-04-15,cancelled,web
3975,455,2026-05-16,completed,store
5806,111,2025-03-08,completed,mobile
2930,102,2025-10-23,returned,web
1028,104,2024-11-20,completed,mobile
5649,216,2025-02-15,completed,mobile
3220,102,2025-05-03,shipped,web
1749,239,2025-12-08,completed,mobile
1798,305,2025-10-13,cancelled,web
1961,284,2025-01-12,returned,web
1035,185,2026-05-04,returned,store
4492,33,2024-04-03,cancelled,store
1471,14,2024-08-24,cancelled,mobile
4695,242,2025-03-18,completed,mobile
3649,450,2024-10-07,cancelled,mobile
5383,212,2025-06-30,returned,web
2942,376,2025-08-14,completed,store
3617,176,2024-09-06,returned,web
1712,5,2025-03-25,completed,mobile
4875,89,2026-01-29,cancelled,store
3314,72,2024-02-24,completed,web
3890,330,2024-07-25,completed,web
5875,279,2024-07-26,returned,mobile
4016,356,2026-01-20,completed,web
3799,300,2024-02-18,completed,mobile
1832,94,2024-05-06,completed,web
3463,130,2025-10-15,completed,web
5385,61,2024-01-05,returned,web
1654,203,2025-04-29,cancelled,web
4392,354,2024-01-24,returned,web
3149,185,2025-06-15,completed,web
2934,442,2025-07-31,completed,store
3778,335,2024-06-17,returned,web
1540,320,2025-03-13,completed,partner
5245,449,2025-10-26,completed,mobile
2699,248,2025-06-22,completed,web
3357,88,2024-03-22,returned,partner
4153,421,2024-10-12,shipped,web
4795,451,2025-04-09,completed,mobile
1141,405,2025-07-02,completed,mobile
4212,417,2026-01-01,completed,store
1308,104,2024-05-17,returned,store
5466,55,2026-05-20,returned,web
1502,110,2024-12-22,completed,web
1692,495,2024-12-07,returned,web
5221,118,2025-02-24,cancelled,store
4101,223,2025-12-25,completed,web
1173,463,2025-10-15,cancelled,store
5120,454,2025-11-05,completed,mobile
5361,57,2025-04-05,completed,mobile
2626,190,2026-01-19,completed,web
3230,265,2024-12-05,completed,web
2830,136,2026-05-10,completed,web
3172,170,2026-02-11,shipped,web
3256,206,2026-05-01,completed,web
4743,334,2025-08-14,completed,mobile
4099,474,2025-07-19,completed,store
5394,77,2024-11-09,completed,partner
1123,345,2024-07-30,completed,store
3817,2,2026-01-12,completed,mobile
4684,457,2024-07-02,completed,mobile
1541,63,2026-01-07,completed,mobile
2240,80,2026-02-17,completed,mobile
4972,183,2025-10-26,cancelled,partner
3563,84,2024-06-20,completed,web
2015,96,2025-06-13,completed,web
2328,54,2025-02-19,returned,web
1027,390,2025-08-31,completed,mobile
4393,446,2026-04-12,returned,partner
3364,49,2025-02-16,completed,mobile
2274,,2024-12-30,completed,web
2434,222,2026-05-28,shipped,mobile
3592,32,2025-03-24,shipped,mobile
1683,170,2024-07-24,returned,mobile
2049,477,2024-12-11,completed,mobile
1041,376,2026-01-20,completed,partner
5204,193,2025-11-08,returned,web
5931,47,2025-09-09,shipped,web
5986,193,2024-06-30,completed,web
4001,294,2024-07-23,returned,web
5850,116,2025-03-09,completed,web
5272,48,2024-11-14,completed,web
3178,46,2026-01-20,completed,web
